Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Qty,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
alaskan-malamute-dog-mom-silhouette-retro,,,,,,,,White,,13Oz,,100,1,,deny,manual,5,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AlaskanMalamuteDogMomSilhouetteRetroSunsetTShirtcopy-mug-04.png,4,Alaskan Malamute Dog Mom Silhouette Retro Sunset Tshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-dog-mom-silhouette-retro,,,,,,,,Navy,,15Oz,,100,1,,deny,manual,6,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AlaskanMalamuteDogMomSilhouetteRetroSunsetTShirtcopy-mug-05.png,5,Alaskan Malamute Dog Mom Silhouette Retro Sunset Tshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-dog-mom-silhouette-retro,,,,,,,,Navy,,13Oz,,100,1,,deny,manual,7,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-dog-mom-silhouette-retro,,,,,,,,Red,,15Oz,,100,1,,deny,manual,8,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-dog-mom-silhouette-retro,,,,,,,,Red,,13Oz,,100,1,,deny,manual,9,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-dog-mom-silhouette-retro,,,,,,,,Royal,,15Oz,,100,1,,deny,manual,20,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-dog-mom-silhouette-retro,,,,,,,,Royal,,13Oz,,100,1,,deny,manual,22,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-dog-mom-silhouette-retro-11,Alaskan Malamute Dog Mom Silhouette Retro Sunset Tshirt-Mug,dvdsbvsdAlaskan Malamute Dog Mom Silhouette Retro Sunset Tshirt-Mugdfbdfsb,vendor,type,"Alaskan Malamute Dog Mom Silhouette Retro Sunset Tshirt-Mug,asdasd",TRUE,Color,Blacksdfdf,Type,15Oz,,100,1,,deny,manual,12,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AlaskanMalamuteDogMomSilhouetteRetroSunsetTShirt-mug-01.png,1,Alaskan Malamute Dog Mom Silhouette Retro Sunset Tshirt-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-dog-mom-silhouette-retro-11,,,,,,,,Blacksdfdf,,13Oz,,100,1,,deny,manual,3,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AlaskanMalamuteDogMomSilhouetteRetroSunsetTShirt-mug-02.png,2,Alaskan Malamute Dog Mom Silhouette Retro Sunset Tshirt-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-dog-mom-silhouette-retro-11,,,,,,,,White,,15Oz,,100,1,,deny,manual,4,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AlaskanMalamuteDogMomSilhouetteRetroSunsetTShirt-mug-03.png,3,Alaskan Malamute Dog Mom Silhouette Retro Sunset Tshirt-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-dog-mom-silhouette-retro-11,,,,,,,,White,,13Oz,,100,1,,deny,manual,5,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AlaskanMalamuteDogMomSilhouetteRetroSunsetTShirt-mug-04.png,4,Alaskan Malamute Dog Mom Silhouette Retro Sunset Tshirt-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-dog-mom-silhouette-retro-11,,,,,,,,Navy,,15Oz,,100,1,,deny,manual,6,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AlaskanMalamuteDogMomSilhouetteRetroSunsetTShirt-mug-05.png,5,Alaskan Malamute Dog Mom Silhouette Retro Sunset Tshirt-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-dog-mom-silhouette-retro-11,,,,,,,,Navy,,13Oz,,100,1,,deny,manual,7,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-dog-mom-silhouette-retro-11,,,,,,,,Red,,15Oz,,100,1,,deny,manual,8,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-dog-mom-silhouette-retro-11,,,,,,,,Red,,13Oz,,100,1,,deny,manual,9,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-dog-mom-silhouette-retro-11,,,,,,,,Royal,,15Oz,,100,1,,deny,manual,20,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-dog-mom-silhouette-retro-11,,,,,,,,Royal,,13Oz,,100,1,,deny,manual,22,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-irish-clover-st-patrick-day,Alaskan Malamute Irish Clover St Patrick Day Leprechaun Dog Sweatshirt Copy-Mug,dvdsbvsdAlaskan Malamute Irish Clover St Patrick Day Leprechaun Dog Sweatshirt Copy-Mugdfbdfsb,vendor,type,"Alaskan Malamute Irish Clover St Patrick Day Leprechaun Dog Sweatshirt Copy-Mug,asdasd",TRUE,Color,Blacksdfdf,Type,15Oz,,100,1,,deny,manual,12,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/alaskanmalamuteIrishCloverStPatrickDayLeprechaunDogSweatshirtcopy-mug-01.png,1,Alaskan Malamute Irish Clover St Patrick Day Leprechaun Dog Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-irish-clover-st-patrick-day,,,,,,,,Blacksdfdf,,13Oz,,100,1,,deny,manual,3,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/alaskanmalamuteIrishCloverStPatrickDayLeprechaunDogSweatshirtcopy-mug-02.png,2,Alaskan Malamute Irish Clover St Patrick Day Leprechaun Dog Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-irish-clover-st-patrick-day,,,,,,,,White,,15Oz,,100,1,,deny,manual,4,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/alaskanmalamuteIrishCloverStPatrickDayLeprechaunDogSweatshirtcopy-mug-03.png,3,Alaskan Malamute Irish Clover St Patrick Day Leprechaun Dog Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-irish-clover-st-patrick-day,,,,,,,,White,,13Oz,,100,1,,deny,manual,5,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/alaskanmalamuteIrishCloverStPatrickDayLeprechaunDogSweatshirtcopy-mug-04.png,4,Alaskan Malamute Irish Clover St Patrick Day Leprechaun Dog Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-irish-clover-st-patrick-day,,,,,,,,Navy,,15Oz,,100,1,,deny,manual,6,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/alaskanmalamuteIrishCloverStPatrickDayLeprechaunDogSweatshirtcopy-mug-05.png,5,Alaskan Malamute Irish Clover St Patrick Day Leprechaun Dog Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-irish-clover-st-patrick-day,,,,,,,,Navy,,13Oz,,100,1,,deny,manual,7,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-irish-clover-st-patrick-day,,,,,,,,Red,,15Oz,,100,1,,deny,manual,8,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-irish-clover-st-patrick-day,,,,,,,,Red,,13Oz,,100,1,,deny,manual,9,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-irish-clover-st-patrick-day,,,,,,,,Royal,,15Oz,,100,1,,deny,manual,20,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-irish-clover-st-patrick-day,,,,,,,,Royal,,13Oz,,100,1,,deny,manual,22,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-mom-sweatshirt-copy-mug,Alaskan Malamute Mom Sweatshirt Copy-Mug,dvdsbvsdAlaskan Malamute Mom Sweatshirt Copy-Mugdfbdfsb,vendor,type,"Alaskan Malamute Mom Sweatshirt Copy-Mug,asdasd",TRUE,Color,Blacksdfdf,Type,15Oz,,100,1,,deny,manual,12,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AlaskanmalamutemomSweatshirtcopy-mug-01.png,1,Alaskan Malamute Mom Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-mom-sweatshirt-copy-mug,,,,,,,,Blacksdfdf,,13Oz,,100,1,,deny,manual,3,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AlaskanmalamutemomSweatshirtcopy-mug-02.png,2,Alaskan Malamute Mom Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-mom-sweatshirt-copy-mug,,,,,,,,White,,15Oz,,100,1,,deny,manual,4,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AlaskanmalamutemomSweatshirtcopy-mug-03.png,3,Alaskan Malamute Mom Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-mom-sweatshirt-copy-mug,,,,,,,,White,,13Oz,,100,1,,deny,manual,5,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AlaskanmalamutemomSweatshirtcopy-mug-04.png,4,Alaskan Malamute Mom Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-mom-sweatshirt-copy-mug,,,,,,,,Navy,,15Oz,,100,1,,deny,manual,6,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AlaskanmalamutemomSweatshirtcopy-mug-05.png,5,Alaskan Malamute Mom Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-mom-sweatshirt-copy-mug,,,,,,,,Navy,,13Oz,,100,1,,deny,manual,7,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-mom-sweatshirt-copy-mug,,,,,,,,Red,,15Oz,,100,1,,deny,manual,8,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-mom-sweatshirt-copy-mug,,,,,,,,Red,,13Oz,,100,1,,deny,manual,9,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-mom-sweatshirt-copy-mug,,,,,,,,Royal,,15Oz,,100,1,,deny,manual,20,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
alaskan-malamute-mom-sweatshirt-copy-mug,,,,,,,,Royal,,13Oz,,100,1,,deny,manual,22,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
aliner-travel-trailer-aframe-camper-with-dog,Aliner Travel Trailer Aframe Camper With Dog Tshirt Copy-Mug,dvdsbvsdAliner Travel Trailer Aframe Camper With Dog Tshirt Copy-Mugdfbdfsb,vendor,type,"Aliner Travel Trailer Aframe Camper With Dog Tshirt Copy-Mug,asdasd",TRUE,Color,Blacksdfdf,Type,15Oz,,100,1,,deny,manual,12,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AlinerTravelTrailerAframeCamperwithDogTShirtcopy-mug-01.png,1,Aliner Travel Trailer Aframe Camper With Dog Tshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
aliner-travel-trailer-aframe-camper-with-dog,,,,,,,,Blacksdfdf,,13Oz,,100,1,,deny,manual,3,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AlinerTravelTrailerAframeCamperwithDogTShirtcopy-mug-02.png,2,Aliner Travel Trailer Aframe Camper With Dog Tshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
aliner-travel-trailer-aframe-camper-with-dog,,,,,,,,White,,15Oz,,100,1,,deny,manual,4,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AlinerTravelTrailerAframeCamperwithDogTShirtcopy-mug-03.png,3,Aliner Travel Trailer Aframe Camper With Dog Tshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
aliner-travel-trailer-aframe-camper-with-dog,,,,,,,,White,,13Oz,,100,1,,deny,manual,5,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AlinerTravelTrailerAframeCamperwithDogTShirtcopy-mug-04.png,4,Aliner Travel Trailer Aframe Camper With Dog Tshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
aliner-travel-trailer-aframe-camper-with-dog,,,,,,,,Navy,,15Oz,,100,1,,deny,manual,6,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AlinerTravelTrailerAframeCamperwithDogTShirtcopy-mug-05.png,5,Aliner Travel Trailer Aframe Camper With Dog Tshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
aliner-travel-trailer-aframe-camper-with-dog,,,,,,,,Navy,,13Oz,,100,1,,deny,manual,7,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
aliner-travel-trailer-aframe-camper-with-dog,,,,,,,,Red,,15Oz,,100,1,,deny,manual,8,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
aliner-travel-trailer-aframe-camper-with-dog,,,,,,,,Red,,13Oz,,100,1,,deny,manual,9,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
aliner-travel-trailer-aframe-camper-with-dog,,,,,,,,Royal,,15Oz,,100,1,,deny,manual,20,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
aliner-travel-trailer-aframe-camper-with-dog,,,,,,,,Royal,,13Oz,,100,1,,deny,manual,22,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-care-about-are-my-dogs-and-like-maybe-3,All I Care About Are My Dogs And Like Maybe 3 People Pullover Hoodie Copy-Mug,dvdsbvsdAll I Care About Are My Dogs And Like Maybe 3 People Pullover Hoodie Copy-Mugdfbdfsb,vendor,type,"All I Care About Are My Dogs And Like Maybe 3 People Pullover Hoodie Copy-Mug,asdasd",TRUE,Color,Blacksdfdf,Type,15Oz,,100,1,,deny,manual,12,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AllICareAboutaremyDogsandLikeMaybe3PeoplePulloverHoodiecopy-mug-01.png,1,All I Care About Are My Dogs And Like Maybe 3 People Pullover Hoodie Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-care-about-are-my-dogs-and-like-maybe-3,,,,,,,,Blacksdfdf,,13Oz,,100,1,,deny,manual,3,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AllICareAboutaremyDogsandLikeMaybe3PeoplePulloverHoodiecopy-mug-02.png,2,All I Care About Are My Dogs And Like Maybe 3 People Pullover Hoodie Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-care-about-are-my-dogs-and-like-maybe-3,,,,,,,,White,,15Oz,,100,1,,deny,manual,4,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AllICareAboutaremyDogsandLikeMaybe3PeoplePulloverHoodiecopy-mug-03.png,3,All I Care About Are My Dogs And Like Maybe 3 People Pullover Hoodie Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-care-about-are-my-dogs-and-like-maybe-3,,,,,,,,White,,13Oz,,100,1,,deny,manual,5,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AllICareAboutaremyDogsandLikeMaybe3PeoplePulloverHoodiecopy-mug-04.png,4,All I Care About Are My Dogs And Like Maybe 3 People Pullover Hoodie Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-care-about-are-my-dogs-and-like-maybe-3,,,,,,,,Navy,,15Oz,,100,1,,deny,manual,6,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AllICareAboutaremyDogsandLikeMaybe3PeoplePulloverHoodiecopy-mug-05.png,5,All I Care About Are My Dogs And Like Maybe 3 People Pullover Hoodie Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-care-about-are-my-dogs-and-like-maybe-3,,,,,,,,Navy,,13Oz,,100,1,,deny,manual,7,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-care-about-are-my-dogs-and-like-maybe-3,,,,,,,,Red,,15Oz,,100,1,,deny,manual,8,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-care-about-are-my-dogs-and-like-maybe-3,,,,,,,,Red,,13Oz,,100,1,,deny,manual,9,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-care-about-are-my-dogs-and-like-maybe-3,,,,,,,,Royal,,15Oz,,100,1,,deny,manual,20,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-care-about-are-my-dogs-and-like-maybe-3,,,,,,,,Royal,,13Oz,,100,1,,deny,manual,22,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-need-is-coffee-and-my-dog-it-is-too,All I Need Is Coffee And My Dog It Is Too Peopley Outside Pullover Hoodie Copy-Mug,dvdsbvsdAll I Need Is Coffee And My Dog It Is Too Peopley Outside Pullover Hoodie Copy-Mugdfbdfsb,vendor,type,"All I Need Is Coffee And My Dog It Is Too Peopley Outside Pullover Hoodie Copy-Mug,asdasd",TRUE,Color,Blacksdfdf,Type,15Oz,,100,1,,deny,manual,12,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AllINeedIsCoffeeandMyDogItIsTooPeopLeyOutsidePulloverHoodiecopy-mug-01.png,1,All I Need Is Coffee And My Dog It Is Too Peopley Outside Pullover Hoodie Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-need-is-coffee-and-my-dog-it-is-too,,,,,,,,Blacksdfdf,,13Oz,,100,1,,deny,manual,3,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AllINeedIsCoffeeandMyDogItIsTooPeopLeyOutsidePulloverHoodiecopy-mug-02.png,2,All I Need Is Coffee And My Dog It Is Too Peopley Outside Pullover Hoodie Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-need-is-coffee-and-my-dog-it-is-too,,,,,,,,White,,15Oz,,100,1,,deny,manual,4,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AllINeedIsCoffeeandMyDogItIsTooPeopLeyOutsidePulloverHoodiecopy-mug-03.png,3,All I Need Is Coffee And My Dog It Is Too Peopley Outside Pullover Hoodie Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-need-is-coffee-and-my-dog-it-is-too,,,,,,,,White,,13Oz,,100,1,,deny,manual,5,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AllINeedIsCoffeeandMyDogItIsTooPeopLeyOutsidePulloverHoodiecopy-mug-04.png,4,All I Need Is Coffee And My Dog It Is Too Peopley Outside Pullover Hoodie Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-need-is-coffee-and-my-dog-it-is-too,,,,,,,,Navy,,15Oz,,100,1,,deny,manual,6,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AllINeedIsCoffeeandMyDogItIsTooPeopLeyOutsidePulloverHoodiecopy-mug-05.png,5,All I Need Is Coffee And My Dog It Is Too Peopley Outside Pullover Hoodie Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-need-is-coffee-and-my-dog-it-is-too,,,,,,,,Navy,,13Oz,,100,1,,deny,manual,7,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-need-is-coffee-and-my-dog-it-is-too,,,,,,,,Red,,15Oz,,100,1,,deny,manual,8,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-need-is-coffee-and-my-dog-it-is-too,,,,,,,,Red,,13Oz,,100,1,,deny,manual,9,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-need-is-coffee-and-my-dog-it-is-too,,,,,,,,Royal,,15Oz,,100,1,,deny,manual,20,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-need-is-coffee-and-my-dog-it-is-too,,,,,,,,Royal,,13Oz,,100,1,,deny,manual,22,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-need-is-love-and-a-boxer-dog-sweatshirt,All I Need Is Love And A Boxer Dog Sweatshirt Copy-Mug,dvdsbvsdAll I Need Is Love And A Boxer Dog Sweatshirt Copy-Mugdfbdfsb,vendor,type,"All I Need Is Love And A Boxer Dog Sweatshirt Copy-Mug,asdasd",TRUE,Color,Blacksdfdf,Type,15Oz,,100,1,,deny,manual,12,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AllINeedIsLoveandaBoxerDogSweatshirtcopy-mug-01.png,1,All I Need Is Love And A Boxer Dog Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-need-is-love-and-a-boxer-dog-sweatshirt,,,,,,,,Blacksdfdf,,13Oz,,100,1,,deny,manual,3,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AllINeedIsLoveandaBoxerDogSweatshirtcopy-mug-02.png,2,All I Need Is Love And A Boxer Dog Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-need-is-love-and-a-boxer-dog-sweatshirt,,,,,,,,White,,15Oz,,100,1,,deny,manual,4,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AllINeedIsLoveandaBoxerDogSweatshirtcopy-mug-03.png,3,All I Need Is Love And A Boxer Dog Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-need-is-love-and-a-boxer-dog-sweatshirt,,,,,,,,White,,13Oz,,100,1,,deny,manual,5,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AllINeedIsLoveandaBoxerDogSweatshirtcopy-mug-04.png,4,All I Need Is Love And A Boxer Dog Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-need-is-love-and-a-boxer-dog-sweatshirt,,,,,,,,Navy,,15Oz,,100,1,,deny,manual,6,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AllINeedIsLoveandaBoxerDogSweatshirtcopy-mug-05.png,5,All I Need Is Love And A Boxer Dog Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-need-is-love-and-a-boxer-dog-sweatshirt,,,,,,,,Navy,,13Oz,,100,1,,deny,manual,7,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-need-is-love-and-a-boxer-dog-sweatshirt,,,,,,,,Red,,15Oz,,100,1,,deny,manual,8,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-need-is-love-and-a-boxer-dog-sweatshirt,,,,,,,,Red,,13Oz,,100,1,,deny,manual,9,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-need-is-love-and-a-boxer-dog-sweatshirt,,,,,,,,Royal,,15Oz,,100,1,,deny,manual,20,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-need-is-love-and-a-boxer-dog-sweatshirt,,,,,,,,Royal,,13Oz,,100,1,,deny,manual,22,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-need-is-love-and-a-pomsky-sweatshirt,All I Need Is Love And A Pomsky Sweatshirt Copy-Mug,dvdsbvsdAll I Need Is Love And A Pomsky Sweatshirt Copy-Mugdfbdfsb,vendor,type,"All I Need Is Love And A Pomsky Sweatshirt Copy-Mug,asdasd",TRUE,Color,Blacksdfdf,Type,15Oz,,100,1,,deny,manual,12,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AllINeedIsLoveandaPomskySweatshirtcopy-mug-01.png,1,All I Need Is Love And A Pomsky Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-need-is-love-and-a-pomsky-sweatshirt,,,,,,,,Blacksdfdf,,13Oz,,100,1,,deny,manual,3,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AllINeedIsLoveandaPomskySweatshirtcopy-mug-02.png,2,All I Need Is Love And A Pomsky Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-need-is-love-and-a-pomsky-sweatshirt,,,,,,,,White,,15Oz,,100,1,,deny,manual,4,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AllINeedIsLoveandaPomskySweatshirtcopy-mug-03.png,3,All I Need Is Love And A Pomsky Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-need-is-love-and-a-pomsky-sweatshirt,,,,,,,,White,,13Oz,,100,1,,deny,manual,5,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AllINeedIsLoveandaPomskySweatshirtcopy-mug-04.png,4,All I Need Is Love And A Pomsky Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-need-is-love-and-a-pomsky-sweatshirt,,,,,,,,Navy,,15Oz,,100,1,,deny,manual,6,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AllINeedIsLoveandaPomskySweatshirtcopy-mug-05.png,5,All I Need Is Love And A Pomsky Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-need-is-love-and-a-pomsky-sweatshirt,,,,,,,,Navy,,13Oz,,100,1,,deny,manual,7,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-need-is-love-and-a-pomsky-sweatshirt,,,,,,,,Red,,15Oz,,100,1,,deny,manual,8,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
all-i-need-is-love-and-a-pomsky-sweatshirt,,,,,,,,Red,,13Oz,,100,1,,deny,manual,9,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
